study_id,participant,sex,species,session,trial,condition,start_time_in_seconds,end_time_in_seconds,point_duration_in_seconds,hand,eye_contact,point_direction,grape_position,correct,object_received,experimenter
halina2018goal,fimi,f,bonobo,2,2,successful_look,15,15,0,right_handed_point,no_eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,1
halina2018goal,fimi,f,bonobo,2,2,successful_look,17,17,0,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,fimi,f,bonobo,2,2,successful_look,18,23,5,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,fimi,f,bonobo,2,2,successful_look,24,26,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,fimi,f,bonobo,2,2,successful_look,28,36,8,right_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,1
halina2018goal,fimi,f,bonobo,2,2,successful_look,46,46,0,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,fimi,f,bonobo,2,2,successful_look,47,51,4,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,1,2,1,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,16,19,3,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,20,22,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,33,37,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,40,40,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,40,41,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,49,51,2,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,50,51,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,81,84,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,102,102,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,104,112,8,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,108,113,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,113,115,2,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,failed_look,115,115,0,left_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,2,failed_look,2,8,6,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,2,failed_look,21,24,3,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,2,failed_look,46,51,5,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,2,failed_look,53,64,11,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,2,failed_look,84,89,5,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,2,failed_look,92,96,4,left_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,2,failed_look,108,110,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,1,failed_look,2,5,3,left_handed_point,eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,1,failed_look,2,5,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,1,failed_look,36,37,1,left_handed_point,no_eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,1,failed_look,36,38,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,1,failed_look,61,61,0,right_handed_point,no_eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,1,failed_look,71,73,2,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,1,failed_look,85,85,0,left_handed_point,no_eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,1,failed_look,116,120,4,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,1,6,5,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,8,10,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,12,13,1,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,25,29,4,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,47,47,0,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,55,56,1,left_handed_point,no_eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,58,60,2,left_handed_point,no_eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,85,86,1,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,86,87,1,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,94,107,13,left_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,110,112,2,left_handed_point,no_eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,112,113,1,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,115,115,0,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,2,2,failed_look,116,120,4,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,jahaga,f,chimpanzee,1,1,motivational,3,6,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,1,1,motivational,7,12,5,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,1,1,motivational,21,29,8,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,1,1,motivational,39,46,7,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,1,1,motivational,50,55,5,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,1,1,motivational,60,66,6,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,1,2,motivational,0,8,8,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,1,2,motivational,15,23,8,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,1,2,motivational,43,50,7,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,1,2,motivational,58,66,8,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,1,2,motivational,66,66,0,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,1,2,motivational,75,81,6,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,0,4,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,1,4,3,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,9,10,1,left_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,10,10,0,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,11,15,4,left_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,11,12,1,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,15,17,2,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,21,22,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,21,22,1,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,22,34,12,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,24,24,0,left_handed_point,no_eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,33,35,2,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,37,45,8,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,37,49,12,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,54,59,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,59,63,4,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,55,62,7,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,73,76,3,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,78,79,1,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,82,84,2,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,83,85,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,1,motivational,86,86,0,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,2,motivational,2,3,1,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,jahaga,f,chimpanzee,2,2,motivational,10,22,12,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,2,2,motivational,31,33,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,jahaga,f,chimpanzee,2,2,motivational,46,54,8,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
