study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,chimp_dyad_stooge_focal,session,trial,trial_drop,trial_do_code,trial_do_code_explained,species_subgroup,test_session_date_sequence,session_day_stooge,session_day_focal_participant,condition,condition_type,tool_occlusion,help_option,stooges_first_reach,stooge_reaches_for_when_nail remove,position_focal_reach_stooge,focal_participant_gives,reach_stooge_when_focal_participant_push,latency_sec,session_abort,drop_criterion
hepach2020help,2014,04,10,tai,15.0,f,focal_participant,robert,42,m,stooge,chimpanzee,tai_robert,robert_tai,2,3,0,,,a,6,13,19,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,,4.0,no,
hepach2020help,2014,04,10,tai,15.0,f,focal_participant,robert,42,m,stooge,chimpanzee,tai_robert,robert_tai,2,4,1,2.0,stooge_reached_but_subject_did_not_approach_panel,a,6,13,19,weak_cont,no_need,yes_weak,,reach_for_irr,,,no_response,,,no,
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,1,1,2.0,stooge_reached_but_subject_did_not_approach_panel,a,16,23,19,weak_cont,no_need,yes_weak,,reach_for_rel,,,no_response,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,2,1,1.0,stooge_did_not_reach,a,16,23,19,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,3,1,1.0,stooge_did_not_reach,a,16,23,19,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,4,1,1.0,stooge_did_not_reach,a,16,23,19,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,1,1,1.0,stooge_did_not_reach,a,16,23,19,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,2,1,1.0,stooge_did_not_reach,a,16,23,19,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,3,1,1.0,stooge_did_not_reach,a,16,23,19,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,4,1,1.0,stooge_did_not_reach,a,16,23,19,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,5,1,1.0,stooge_did_not_reach,a,16,23,19,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,6,1,10.0,session_aborted,a,16,23,19,weak_test,need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,7,1,10.0,session_aborted,a,16,23,19,weak_test,need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,8,1,10.0,session_aborted,a,16,23,19,weak_test,need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,1,1,10.0,session_aborted,a,16,23,19,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,2,1,10.0,session_aborted,a,16,23,19,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,3,1,10.0,session_aborted,a,16,23,19,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2014,05,07,ulla,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,ulla_robert,robert_ulla,2,4,1,10.0,session_aborted,a,16,23,19,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,1,1,1.0,stooge_did_not_reach,a,38,52,23,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,2,1,1.0,stooge_did_not_reach,a,38,52,23,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,3,1,1.0,stooge_did_not_reach,a,38,52,23,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,4,1,1.0,stooge_did_not_reach,a,38,52,23,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,1,1,1.0,stooge_did_not_reach,a,38,52,23,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,2,1,1.0,stooge_did_not_reach,a,38,52,23,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,3,0,,,a,38,52,23,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,no_response,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,4,0,,,a,38,52,23,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,no_response,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,5,1,1.0,stooge_did_not_reach,a,38,52,23,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,6,1,10.0,session_aborted,a,38,52,23,strong_test,need,no_strong,,,,,,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,7,1,10.0,session_aborted,a,38,52,23,strong_test,need,no_strong,,,,,,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,8,1,10.0,session_aborted,a,38,52,23,strong_test,need,no_strong,,,,,,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,1,1,10.0,session_aborted,a,38,52,23,strong_cont,no_need,no_strong,,,,,,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,2,1,10.0,session_aborted,a,38,52,23,strong_cont,no_need,no_strong,,,,,,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,3,1,10.0,session_aborted,a,38,52,23,strong_cont,no_need,no_strong,,,,,,,,yes,1.0
hepach2020help,2014,08,11,fraukje,42.0,f,focal_participant,lome,17,m,stooge,chimpanzee,fraukje_lome,lome_fraukje,3,4,1,10.0,session_aborted,a,38,52,23,strong_cont,no_need,no_strong,,,,,,,,yes,1.0
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,1,1,2.0,stooge_reached_but_subject_did_not_approach_panel,a,31,45,30,strong_cont,no_need,no_strong,,reach_for_rel,,,no_response,,,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,2,0,,,a,31,45,30,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,gives_rel,,2.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,3,0,,,a,31,45,30,strong_cont,no_need,no_strong,,reach_for_rel,reach_for_rel,,gives_irr,reach_for_rel,2.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,4,0,,,a,31,45,30,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,gives_irr,reach_for_irr,2.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,1,0,,,a,31,45,30,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_rel,,3.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,2,0,,,a,31,45,30,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,,gives_irr,,2.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,3,0,,,a,31,45,30,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_rel,,4.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,4,0,,,a,31,45,30,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,,gives_rel,,4.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,5,0,,,a,31,45,30,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_rel,,6.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,6,0,,,a,31,45,30,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,,gives_rel,,3.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,7,0,,,a,31,45,30,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_rel,,6.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,8,0,,,a,31,45,30,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_irr,,4.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,1,0,,,a,31,45,30,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,gives_rel,,4.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,2,0,,,a,31,45,30,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,gives_irr,,8.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,3,0,,,a,31,45,30,strong_cont,no_need,no_strong,,reach_for_rel,reach_for_rel,,gives_rel,,1.0,no,
hepach2020help,2014,07,01,kara,13.0,f,focal_participant,lome,16,m,stooge,chimpanzee,kara_lome,lome_kara,3,4,0,,,a,31,45,30,strong_cont,no_need,no_strong,,reach_for_rel,reach_for_rel,,gives_irr,,2.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,1,0,,,a,30,44,28,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,gives_irr,,3.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,2,1,5.0,experimenter_error,a,30,44,28,strong_cont,no_need,no_strong,,reach_for_rel,reach_for_rel,,gives_irr,,4.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,3,1,5.0,experimenter_error,a,30,44,28,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,gives_rel,,6.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,4,0,,,a,30,44,28,strong_cont,no_need,no_strong,,reach_for_rel,reach_for_rel,,gives_rel,,3.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,1,0,,,a,30,44,28,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,,gives_rel,,5.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,2,0,,,a,30,44,28,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_irr,reach_for_irr,4.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,3,0,,,a,30,44,28,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_rel,reach_for_irr,3.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,4,0,,,a,30,44,28,strong_test,need,no_strong,helping,reach_for_irr,reach_for_rel,,gives_irr,,3.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,5,1,2.0,stooge_reached_but_subject_did_not_approach_panel,a,30,44,28,strong_test,need,no_strong,,reach_for_rel,,,no_response,,,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,6,0,,,a,30,44,28,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_rel,,6.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,7,0,,,a,30,44,28,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_rel,,11.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,8,1,2.0,stooge_reached_but_subject_did_not_approach_panel,a,30,44,28,strong_test,need,no_strong,,reach_for_irr,,,no_response,,,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,1,0,,,a,30,44,28,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_rel,,gives_rel,,4.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,2,0,,,a,30,44,28,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,gives_rel,reach_for_rel,4.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,3,0,,,a,30,44,28,strong_cont,no_need,no_strong,,reach_for_rel,reach_for_rel,,gives_rel,,5.0,no,
hepach2020help,2014,06,27,kofi,12.0,m,focal_participant,lome,16,m,stooge,chimpanzee,kofi_lome,lome_kofi,3,4,0,,,a,30,44,28,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_rel,,gives_irr,,22.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,1,0,,,a,46,59,32,strong_cont,no_need,no_strong,,reach_for_rel,reach_for_rel,,gives_rel,,1.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,2,0,,,a,46,59,32,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,gives_rel,reach_for_irr,4.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,3,0,,,a,46,59,32,strong_cont,no_need,no_strong,,reach_for_rel,reach_for_rel,,gives_irr,reach_for_rel,3.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,4,0,,,a,46,59,32,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,1,0,,,a,46,59,32,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,,gives_irr,reach_for_rel,16.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,2,0,,,a,46,59,32,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,,gives_irr,,28.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,3,0,,,a,46,59,32,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_rel,,3.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,4,0,,,a,46,59,32,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_rel,,2.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,5,0,,,a,46,59,32,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_rel,reach_for_irr,3.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,6,0,,,a,46,59,32,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,,gives_irr,,7.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,7,0,,,a,46,59,32,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,,no_response,,,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,8,0,,,a,46,59,32,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_irr,reach_for_irr,4.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,1,0,,,a,46,59,32,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,2,0,,,a,46,59,32,strong_cont,no_need,no_strong,,reach_for_rel,reach_for_rel,,no_response,,,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,3,0,,,a,46,59,32,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,no_response,,,no,
hepach2020help,2014,09,13,lobo,14.0,m,focal_participant,lome,17,m,stooge,chimpanzee,lobo_lome,lome_lobo,3,4,0,,,a,46,59,32,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,no_response,,,no,
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,1,1,1.0,stooge_did_not_reach,a,34,48,27,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,2,1,1.0,stooge_did_not_reach,a,34,48,27,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,3,1,1.0,stooge_did_not_reach,a,34,48,27,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,4,1,1.0,stooge_did_not_reach,a,34,48,27,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,1,1,1.0,stooge_did_not_reach,a,34,48,27,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,2,1,1.0,stooge_did_not_reach,a,34,48,27,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,3,1,1.0,stooge_did_not_reach,a,34,48,27,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,4,1,1.0,stooge_did_not_reach,a,34,48,27,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,5,1,1.0,stooge_did_not_reach,a,34,48,27,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,6,1,10.0,session_aborted,a,34,48,27,strong_test,need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,7,1,10.0,session_aborted,a,34,48,27,strong_test,need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,8,1,10.0,session_aborted,a,34,48,27,strong_test,need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,1,1,10.0,session_aborted,a,34,48,27,strong_cont,no_need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,2,1,10.0,session_aborted,a,34,48,27,strong_cont,no_need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,3,1,10.0,session_aborted,a,34,48,27,strong_cont,no_need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,07,25,natascha,38.0,f,focal_participant,lome,16,m,stooge,chimpanzee,natascha_lome,lome_natascha,3,4,1,10.0,session_aborted,a,34,48,27,strong_cont,no_need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,07,23,riet,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,riet_lome,lome_riet,3,1,0,,,a,33,47,33,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,,no_response,,,no,
hepach2020help,2014,07,23,riet,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,riet_lome,lome_riet,3,2,1,2.0,stooge_reached_but_subject_did_not_approach_panel,a,33,47,33,strong_cont,no_need,no_strong,,reach_for_irr,,,no_response,,,no,
hepach2020help,2014,07,23,riet,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,riet_lome,lome_riet,3,3,0,,,a,33,47,33,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,4.0,no,
hepach2020help,2014,07,23,riet,40.0,f,focal_participant,lome,16,m,stooge,chimpanzee,riet_lome,lome_riet,3,4,0,,,a,33,47,33,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,front_panel,gives_irr,,8.0,no,
