study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,phase,session,trial,condition,pull,focal_participant_left_pull_latency,focal_participant_right_pull_latency,get_4,get_1,minimum_latency_to_pull,pull_binomial
sanchez2017chimpanzees,1a,2014,11,15,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,1,7,competition,kara,no_pull,0.96,kara,sandra,0.96,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,15,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,1,8,social_dilemma,kara,no_pull,1.6,sandra,kara,1.6,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,2,1,competition,kara,1.4,no_pull,kara,sandra,1.4,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,2,2,social_dilemma,kara,1.6,no_pull,sandra,kara,1.6,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,2,3,competition,kara,1.76,no_pull,kara,sandra,1.76,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,2,4,social_dilemma,kara,1.44,no_pull,sandra,kara,1.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,2,5,social_dilemma,kara,1.36,no_pull,sandra,kara,1.36,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,2,6,competition,kara,1.4,no_pull,kara,sandra,1.4,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,2,7,competition,kara,1.32,no_pull,kara,sandra,1.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,2,8,social_dilemma,kara,1.24,no_pull,sandra,kara,1.24,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,19,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,3,1,competition,kara,no_pull,1.4,kara,sandra,1.4,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,19,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,3,2,competition,kara,no_pull,1.12,kara,sandra,1.12,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,19,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,3,3,social_dilemma,kara,no_pull,1.28,sandra,kara,1.28,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,19,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,3,4,social_dilemma,kara,no_pull,1.16,sandra,kara,1.16,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,19,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,3,5,competition,both,1.64,1.32,kara,sandra,1.32,both_pull
sanchez2017chimpanzees,1a,2014,11,19,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,3,6,competition,kara,no_pull,1.84,kara,sandra,1.84,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,19,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,3,7,social_dilemma,kara,no_pull,1.8,sandra,kara,1.8,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,19,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,3,8,social_dilemma,kara,no_pull,1.56,sandra,kara,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,21,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,4,1,competition,kara,2.32,no_pull,kara,sandra,2.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,21,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,4,2,social_dilemma,kara,1.28,no_pull,sandra,kara,1.28,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,21,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,4,3,social_dilemma,kara,1.28,no_pull,sandra,kara,1.28,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,21,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,4,4,competition,both,1.72,1.88,sandra,kara,1.72,both_pull
sanchez2017chimpanzees,1a,2014,11,21,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,4,5,competition,kara,1.16,no_pull,kara,sandra,1.16,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,21,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,4,6,social_dilemma,kara,1.76,no_pull,sandra,kara,1.76,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,21,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,4,7,competition,kara,1.16,no_pull,kara,sandra,1.16,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,21,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,4,8,social_dilemma,kara,1.72,no_pull,sandra,kara,1.72,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,22,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,5,1,social_dilemma,kara,no_pull,1.52,sandra,kara,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,22,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,5,2,competition,kara,no_pull,1.32,kara,sandra,1.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,22,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,5,3,competition,kara,no_pull,1.6,kara,sandra,1.6,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,22,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,5,4,social_dilemma,kara,no_pull,5,sandra,kara,5,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,22,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,5,5,social_dilemma,sandra,8.52,no_pull,kara,sandra,8.52,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,22,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,5,6,social_dilemma,kara,no_pull,1.88,sandra,kara,1.88,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,22,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,5,7,competition,both,1.72,1.36,kara,sandra,1.36,both_pull
sanchez2017chimpanzees,1a,2014,11,22,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,5,8,competition,both,1.76,2.08,sandra,kara,1.76,both_pull
sanchez2017chimpanzees,1a,2014,11,23,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,6,1,social_dilemma,kara,1.76,no_pull,sandra,kara,1.76,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,23,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,6,2,social_dilemma,kara,8.32,no_pull,sandra,kara,8.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,23,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,6,3,competition,kara,1.52,no_pull,kara,sandra,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,23,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,6,4,social_dilemma,kara,1.84,no_pull,sandra,kara,1.84,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,23,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,6,5,competition,kara,1.28,no_pull,kara,sandra,1.28,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,23,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,6,6,competition,kara,1.56,no_pull,kara,sandra,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,23,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,6,7,competition,both,1.44,1.44,kara,sandra,1.44,both_pull
sanchez2017chimpanzees,1a,2014,11,23,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,6,8,social_dilemma,kara,2.6,no_pull,sandra,kara,2.6,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,24,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,7,1,competition,sandra,1.32,no_pull,sandra,kara,1.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,24,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,7,2,social_dilemma,kara,no_pull,18.64,sandra,kara,18.64,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,24,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,7,3,social_dilemma,sandra,18.24,no_pull,kara,sandra,18.24,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,24,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,7,4,social_dilemma,sandra,1.52,no_pull,kara,sandra,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,24,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,7,5,competition,both,1.56,1.12,kara,sandra,1.12,both_pull
sanchez2017chimpanzees,1a,2014,11,24,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,7,6,competition,both,1.28,1.12,kara,sandra,1.12,both_pull
sanchez2017chimpanzees,1a,2014,11,24,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,7,7,social_dilemma,sandra,4.44,no_pull,kara,sandra,4.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,24,sandra,21,f,focal_participant_left,kara,9,f,focal_participant_right,chimpanzee,sandra_kara,female,2,7,8,competition,kara,no_pull,1.04,kara,sandra,1.04,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,25,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,8,1,competition,both,1.32,1.64,sandra,kara,1.32,both_pull
sanchez2017chimpanzees,1a,2014,11,25,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,8,2,competition,both,1.28,1.88,kara,sandra,1.28,both_pull
sanchez2017chimpanzees,1a,2014,11,25,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,8,3,social_dilemma,kara,2.44,no_pull,sandra,kara,2.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,25,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,8,4,competition,both,1,1.32,sandra,kara,1,both_pull
sanchez2017chimpanzees,1a,2014,11,25,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,8,5,competition,kara,1.56,no_pull,kara,sandra,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,25,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,8,6,social_dilemma,sandra,no_pull,13.44,kara,sandra,13.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,25,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,8,7,social_dilemma,none,no_pull,no_pull,nobody,nobody,np,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,25,kara,9,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,kara_sandra,female,2,8,8,social_dilemma,sandra,no_pull,5.76,kara,sandra,5.76,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,23,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,1,1,competition,both,1.36,1.64,sandra,tai,1.36,both_pull
sanchez2017chimpanzees,1a,2014,10,23,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,1,2,competition,both,2.24,2.64,sandra,tai,2.24,both_pull
sanchez2017chimpanzees,1a,2014,10,23,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,1,3,competition,sandra,no_pull,1.12,sandra,tai,1.12,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,23,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,1,4,social_dilemma,sandra,no_pull,1.32,tai,sandra,1.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,23,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,1,5,competition,sandra,no_pull,1.4,sandra,tai,1.4,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,23,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,1,6,social_dilemma,both,1.64,1.4,tai,sandra,1.4,both_pull
sanchez2017chimpanzees,1a,2014,10,23,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,1,7,social_dilemma,both,2.24,2.88,tai,sandra,2.24,both_pull
sanchez2017chimpanzees,1a,2014,10,23,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,1,8,social_dilemma,both,1.56,1.56,tai,sandra,1.56,both_pull
sanchez2017chimpanzees,1a,2014,10,24,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,2,1,competition,sandra,1.52,no_pull,sandra,tai,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,24,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,2,2,social_dilemma,sandra,1.8,no_pull,tai,sandra,1.8,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,24,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,2,3,social_dilemma,both,3.36,2.12,tai,sandra,2.12,both_pull
sanchez2017chimpanzees,1a,2014,10,24,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,2,4,social_dilemma,both,1.4,1.64,tai,sandra,1.4,both_pull
sanchez2017chimpanzees,1a,2014,10,24,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,2,5,competition,tai,no_pull,1.8,tai,sandra,1.8,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,24,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,2,6,competition,sandra,2.16,no_pull,sandra,tai,2.16,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,24,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,2,7,social_dilemma,both,1.72,1.64,tai,sandra,1.64,both_pull
sanchez2017chimpanzees,1a,2014,10,24,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,2,8,competition,both,1.44,1.36,sandra,tai,1.36,both_pull
sanchez2017chimpanzees,1a,2014,10,26,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,3,1,social_dilemma,both,1.56,2.36,sandra,tai,1.56,both_pull
sanchez2017chimpanzees,1a,2014,10,26,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,3,2,social_dilemma,sandra,no_pull,2.24,tai,sandra,2.24,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,26,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,3,3,competition,sandra,no_pull,1.44,sandra,tai,1.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,26,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,3,4,competition,tai,1.96,no_pull,tai,sandra,1.96,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,26,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,3,5,competition,both,2,2.48,sandra,tai,2,both_pull
sanchez2017chimpanzees,1a,2014,10,26,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,3,6,competition,sandra,no_pull,1.56,sandra,tai,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,26,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,3,7,social_dilemma,sandra,no_pull,2.6,tai,sandra,2.6,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,26,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,3,8,social_dilemma,both,2.24,2.32,tai,sandra,2.24,both_pull
sanchez2017chimpanzees,1a,2014,10,27,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,4,1,competition,sandra,1.56,no_pull,sandra,tai,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,27,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,4,2,competition,sandra,1.36,no_pull,sandra,tai,1.36,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,27,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,4,3,competition,sandra,1.08,no_pull,sandra,tai,1.08,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,27,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,4,4,social_dilemma,tai,no_pull,1.56,sandra,tai,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,27,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,4,5,social_dilemma,both,1.72,1.52,sandra,tai,1.52,both_pull
sanchez2017chimpanzees,1a,2014,10,27,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,4,6,competition,both,1.24,1.4,sandra,tai,1.24,both_pull
sanchez2017chimpanzees,1a,2014,10,27,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,4,7,social_dilemma,both,2.32,1.72,sandra,tai,1.72,both_pull
sanchez2017chimpanzees,1a,2014,10,27,sandra,21,f,focal_participant_left,tai,12,f,focal_participant_right,chimpanzee,sandra_tai,female,1,4,8,social_dilemma,both,1.24,1.36,tai,sandra,1.24,both_pull
sanchez2017chimpanzees,1a,2014,10,29,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,5,1,social_dilemma,tai,1.36,no_pull,sandra,tai,1.36,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,29,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,5,2,social_dilemma,both,1.32,1.48,tai,sandra,1.32,both_pull
sanchez2017chimpanzees,1a,2014,10,29,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,5,3,competition,tai,1.44,no_pull,tai,sandra,1.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,10,29,tai,12,f,focal_participant_left,sandra,21,f,focal_participant_right,chimpanzee,tai_sandra,female,1,5,4,social_dilemma,tai,1.2,no_pull,sandra,tai,1.2,both_did_not_pull
