study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,phase,session,trial,type_trial,weight_kg,success,aver_r_kg,aver_l_kg,max_r_kg,max_l_kg,total_time_reach,first_pull,start_pull1_sec,diff_pull1_pull2_sec,totaltime_untilbothpull,weight_ratio,weight_ratio_pos,time_pull,both_one,dif_weights,dif_weights_abs,weight_ratio_pos_1,binom_weight_res
sanchez2016chimpanzees,2014,6,3,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,5,5,long,low,yes,18.47,0.0,26.1,0.0,2,corry,1.04,np,np,1.0,1.0,0.96,one,18.47,18.47,0.0,0.0
sanchez2016chimpanzees,2014,6,3,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,5,6,short,low,yes,14.4,0.0,23.7,0.0,3,corry,0.8,np,np,1.0,1.0,2.2,one,14.4,14.4,0.0,0.0
sanchez2016chimpanzees,2014,6,3,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,5,7,long,low,yes,15.3,0.0,23.1,0.0,2,corry,0.68,np,np,1.0,1.0,1.32,one,15.3,15.3,0.0,0.0
sanchez2016chimpanzees,2014,6,3,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,5,8,long,low,yes,14.31,0.0,23.25,0.0,2,corry,0.4,np,np,1.0,1.0,1.6,one,14.31,14.31,0.0,0.0
sanchez2016chimpanzees,2014,5,28,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,5,2,long,low,yes,0.0,24.78,0.0,55.35,2,lobo,0.64,np,np,-1.0,1.0,1.36,one,-24.78,24.78,0.0,0.0
sanchez2016chimpanzees,2014,5,28,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,5,3,short,low,yes,0.0,38.38,0.0,70.0,2,lobo,0.28,np,np,-1.0,1.0,1.72,one,-38.38,38.38,0.0,0.0
sanchez2016chimpanzees,2014,5,28,lobo,10,m,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,lobo_kofi,male,2,5,4,long,low,yes,17.47,3.3,30.3,3.4,2,koffi,0.0,0.52,0.52,0.682233991,0.682233991,2.0,both,14.17,14.17,0.317766009,0.0
sanchez2016chimpanzees,2014,5,28,lobo,10,m,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,lobo_kofi,male,2,5,5,long,low,yes,13.84,0.0,26.7,0.0,2,lobo,0.48,np,np,1.0,1.0,1.52,one,13.84,13.84,0.0,1.0
sanchez2016chimpanzees,2014,5,28,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,5,6,short,low,yes,0.0,26.52,0.0,50.95,3,lobo,0.36,np,np,-1.0,1.0,2.64,one,-26.52,26.52,0.0,0.0
sanchez2016chimpanzees,2014,5,28,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,5,7,long,low,yes,0.0,29.13,0.0,57.05,3,lobo,0.6,np,np,-1.0,1.0,2.4,one,-29.13,29.13,0.0,0.0
sanchez2016chimpanzees,2014,5,28,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,5,8,short,low,yes,2.27,35.65,2.6,61.6,2,koffi,0.0,0.6,0.6,-0.880274262,0.880274262,2.0,both,-33.38,33.38,0.119725738,0.0
sanchez2016chimpanzees,2014,5,30,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,5,1,short,low,yes,0.0,30.69,0.0,51.7,2,lobo,0.64,np,np,-1.0,1.0,1.36,one,-30.69,30.69,0.0,1.0
sanchez2016chimpanzees,2014,4,14,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,5,1,short,low,yes,10.93,0.0,25.5,0.0,4,ulla,1.56,np,np,1.0,1.0,2.44,one,10.93,10.93,0.0,0.0
sanchez2016chimpanzees,2014,4,14,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,5,2,long,low,yes,5.05,10.22,9.5,16.4,3,ulla,0.4,0.16,0.56,-0.338572364,0.338572364,2.6,both,-5.17,5.17,0.661427636,0.0
sanchez2016chimpanzees,2014,4,14,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,5,3,long,low,yes,3.0,13.17,3.0,20.65,3,koffi,0.64,0.72,1.36,-0.628942486,0.628942486,2.36,both,-10.17,10.17,0.371057514,1.0
sanchez2016chimpanzees,2014,4,14,kofi,8,m,focal_participant_right,ulla,36,f,focal_participant_left,chimpanzee,kofi_ulla,mix,1,5,4,long,low,yes,15.05,0.0,26.55,0.0,3,koffi,1.44,np,np,1.0,1.0,1.56,one,15.05,15.05,0.0,1.0
sanchez2016chimpanzees,2014,4,14,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,5,5,long,low,yes,0.0,10.21,0.0,23.5,3,koffi,0.56,np,np,-1.0,1.0,2.44,one,-10.21,10.21,0.0,0.0
sanchez2016chimpanzees,2014,4,14,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,5,6,short,low,yes,0.0,12.4,0.0,24.6,3,koffi,0.64,np,np,-1.0,1.0,2.36,one,-12.4,12.4,0.0,0.0
sanchez2016chimpanzees,2014,4,14,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,5,7,short,low,yes,0.0,11.33,0.0,31.5,3,koffi,0.84,np,np,-1.0,1.0,2.16,one,-11.33,11.33,0.0,0.0
sanchez2016chimpanzees,2014,4,14,ulla,36,f,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,ulla_kofi,mix,1,5,8,short,low,yes,0.0,16.66,0.0,29.0,6,koffi,1.2,np,np,-1.0,1.0,4.8,one,-16.66,16.66,0.0,0.0
sanchez2016chimpanzees,2014,2,16,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,5,1,short,low,yes,16.0,3.5,40.4,3.5,3,lobo,0.0,0.92,0.92,0.642857143,0.642857143,3.0,both,12.5,12.5,0.357142857,0.0
sanchez2016chimpanzees,2014,2,16,kara,8,f,focal_participant_right,lobo,9,m,focal_participant_left,chimpanzee,kara_lobo,mix,1,5,2,long,low,yes,18.425,0.0,38.4,0.0,3,kara,1.48,0.64,2.12,1.0,1.0,1.52,both,18.425,18.425,0.0,1.0
sanchez2016chimpanzees,2014,2,16,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,5,3,long,low,yes,10.01,9.6,23.9,15.0,2,kara,0.44,0.4,0.84,0.0209077,0.0209077,1.56,both,0.41,0.41,0.9790923,0.0
sanchez2016chimpanzees,2014,2,16,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,5,4,long,low,yes,8.38,8.38,16.9,10.85,3,kara,0.44,0.88,1.32,0.0,0.0,2.56,both,0.0,0.0,1.0,1.0
sanchez2016chimpanzees,2014,2,16,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,5,5,long,low,yes,10.43,2.45,29.1,3.3,2,lobo,0.0,0.88,0.88,0.619565217,0.619565217,2.0,both,7.98,7.98,0.380434783,1.0
sanchez2016chimpanzees,2014,2,16,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,5,6,short,low,yes,8.59,2.77,31.1,3.75,2,lobo,0.56,0.52,1.08,0.512323944,0.512323944,1.44,both,5.82,5.82,0.487676056,1.0
sanchez2016chimpanzees,2014,2,16,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,5,7,short,low,yes,10.67,8.65,24.4,10.85,3,kara,0.0,0.72,0.72,0.104554865,0.104554865,3.0,both,2.02,2.02,0.895445135,1.0
sanchez2016chimpanzees,2014,2,16,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,5,8,short,low,yes,13.13,3.05,28.5,4.1,2,kara,0.28,0.52,0.8,0.622991347,0.622991347,1.72,both,10.08,10.08,0.377008653,1.0
sanchez2016chimpanzees,2014,5,23,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,5,1,long,low,yes,0.0,16.6,0.0,35.75,4,lome,1.96,np,np,-1.0,1.0,2.04,one,-16.6,16.6,0.0,1.0
sanchez2016chimpanzees,2014,5,23,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,5,2,long,low,yes,0.0,11.83,0.0,26.4,3,lome,0.96,np,np,-1.0,1.0,2.04,one,-11.83,11.83,0.0,0.0
sanchez2016chimpanzees,2014,5,23,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,5,3,short,low,yes,0.0,13.19,0.0,36.85,3,lome,1.12,np,np,-1.0,1.0,1.88,one,-13.19,13.19,0.0,0.0
sanchez2016chimpanzees,2014,5,23,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,5,4,short,low,yes,0.0,14.81,0.0,23.8,3,lome,0.88,np,np,-1.0,1.0,2.12,one,-14.81,14.81,0.0,0.0
sanchez2016chimpanzees,2014,5,23,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,5,5,short,low,yes,0.0,13.65,0.0,24.1,3,lome,0.8,np,np,-1.0,1.0,2.2,one,-13.65,13.65,0.0,0.0
sanchez2016chimpanzees,2014,5,23,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,5,6,long,low,yes,0.0,13.1,0.0,24.1,3,lome,0.64,np,np,-1.0,1.0,2.36,one,-13.1,13.1,0.0,0.0
sanchez2016chimpanzees,2014,5,23,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,5,7,short,low,yes,0.0,11.49,0.0,33.8,4,lome,1.36,np,np,-1.0,1.0,2.64,one,-11.49,11.49,0.0,0.0
sanchez2016chimpanzees,2014,5,23,frodo,20,m,focal_participant_right,lome,12,m,focal_participant_left,chimpanzee,frodo_lome,male,1,5,8,long,low,yes,0.0,10.7,0.0,31.5,3,lome,0.0,np,np,-1.0,1.0,3.0,one,-10.7,10.7,0.0,0.0
sanchez2016chimpanzees,2014,6,18,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,5,1,short,low,yes,3.09,13.93,5.35,27.3,2,robert,0.88,0.28,1.16,-0.636897767,0.636897767,1.12,both,-10.84,10.84,0.363102233,0.0
sanchez2016chimpanzees,2014,6,19,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,5,2,short,low,yes,1.7,15.65,1.9,30.2,2,robert,0.0,1.36,1.36,-0.804034582,0.804034582,2.0,both,-13.95,13.95,0.195965418,1.0
sanchez2016chimpanzees,2014,6,19,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,5,3,long,low,yes,0.0,15.93,0.0,36.55,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-15.93,15.93,0.0,1.0
sanchez2016chimpanzees,2014,6,19,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,5,4,long,low,yes,0.0,14.85,0.0,38.0,3,robert,0.0,np,np,-1.0,1.0,3.0,one,-14.85,14.85,0.0,0.0
sanchez2016chimpanzees,2014,6,19,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,5,5,long,low,yes,0.0,14.15,0.0,37.05,1,robert,0.0,np,np,-1.0,1.0,1.0,one,-14.15,14.15,0.0,0.0
sanchez2016chimpanzees,2014,6,19,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,5,6,short,low,yes,0.0,11.28,0.0,38.0,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-11.28,11.28,0.0,0.0
sanchez2016chimpanzees,2014,6,19,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,5,7,long,low,yes,0.0,17.98,0.0,35.2,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-17.98,17.98,0.0,0.0
sanchez2016chimpanzees,2014,6,19,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,5,8,short,low,yes,0.0,19.08,0.0,42.4,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-19.08,19.08,0.0,0.0
sanchez2016chimpanzees,2014,6,14,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,5,1,short,low,yes,10.13,8.73,11.2,15.6,3,riet,1.4,0.04,1.44,0.074231177,0.074231177,1.6,both,1.4,1.4,0.925768823,0.0
sanchez2016chimpanzees,2014,6,15,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,5,2,short,low,yes,11.95,15.35,19.95,18.8,3,riet,1.0,0.32,1.32,-0.124542125,0.124542125,2.0,both,-3.4,3.4,0.875457875,1.0
sanchez2016chimpanzees,2014,6,15,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,5,3,short,low,yes,4.55,16.5,8.5,29.8,3,frodo,1.04,0.08,1.12,-0.567695962,0.567695962,1.96,both,-11.95,11.95,0.432304038,1.0
sanchez2016chimpanzees,2014,6,15,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,5,4,long,low,yes,5.82,8.5,9.45,17.3,3,riet,0.72,0.32,1.04,-0.187150838,0.187150838,2.28,both,-2.68,2.68,0.812849162,1.0
sanchez2016chimpanzees,2014,6,15,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,5,5,long,low,yes,7.45,9.5,13.75,9.55,2,riet,1.04,0.24,1.28,-0.120943953,0.120943953,0.96,both,-2.05,2.05,0.879056047,1.0
sanchez2016chimpanzees,2014,6,15,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,5,6,short,low,yes,7.0,10.15,10.8,13.65,3,frodo,1.2,0.04,1.24,-0.183673469,0.183673469,1.8,both,-3.15,3.15,0.816326531,1.0
sanchez2016chimpanzees,2014,6,15,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,5,7,long,low,yes,7.57,8.07,9.65,10.25,2,riet,1.24,0.12,1.36,-0.031969309,0.031969309,0.76,both,-0.5,0.5,0.968030691,1.0
sanchez2016chimpanzees,2014,6,15,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,5,8,long,low,yes,8.075,8.07,8.7,15.1,3,frodo,1.2,0.2,1.4,0.000309693,0.000309693,1.8,both,0.005,0.005,0.999690307,1.0
sanchez2016chimpanzees,2014,4,30,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,5,1,long,low,yes,18.07,0.0,26.0,0.0,5,riet,2.32,np,np,1.0,1.0,2.68,one,18.07,18.07,0.0,1.0
sanchez2016chimpanzees,2014,4,30,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,5,2,long,low,yes,0.0,13.49,0.0,29.6,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-13.49,13.49,0.0,0.0
sanchez2016chimpanzees,2014,4,30,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,5,3,short,low,yes,5.11,11.91,7.65,23.4,3,robert,1.56,0.16,1.72,-0.399529965,0.399529965,1.44,both,-6.8,6.8,0.600470035,0.0
sanchez2016chimpanzees,2014,4,30,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,5,4,long,low,yes,5.58,9.26,10.6,16.35,3,robert,1.08,0.12,1.2,-0.247978437,0.247978437,1.92,both,-3.68,3.68,0.752021563,1.0
sanchez2016chimpanzees,2014,4,30,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,5,5,long,low,yes,3.68,14.92,4.3,26.75,4,robert,0.96,0.4,1.36,-0.604301075,0.604301075,3.04,both,-11.24,11.24,0.395698925,1.0
sanchez2016chimpanzees,2014,4,30,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,5,6,short,low,yes,2.25,13.53,2.25,28.65,3,robert,0.0,1.36,1.36,-0.714828897,0.714828897,3.0,both,-11.28,11.28,0.285171103,1.0
sanchez2016chimpanzees,2014,4,30,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,5,7,short,low,yes,1.65,18.9,1.7,30.65,3,robert,0.48,0.6,1.08,-0.839416058,0.839416058,2.52,both,-17.25,17.25,0.160583942,1.0
sanchez2016chimpanzees,2014,4,30,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,5,8,short,low,yes,0.0,15.84,0.0,29.15,2,robert,0.36,np,np,-1.0,1.0,1.64,one,-15.84,15.84,0.0,1.0
sanchez2016chimpanzees,2014,3,17,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,5,1,short,low,yes,6.75,9.9,11.1,22.65,2,tai,0.48,0.2,0.68,-0.189189189,0.189189189,1.52,both,-3.15,3.15,0.810810811,0.0
sanchez2016chimpanzees,2014,3,17,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,5,2,long,low,yes,9.73,9.16,15.8,17.55,2,tai,0.88,0.12,1,0.030174696,0.030174696,1.12,both,0.57,0.57,0.969825304,1.0
sanchez2016chimpanzees,2014,3,17,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,5,3,long,low,yes,11.33,10.31,17.55,20.5,2,both,0.72,0,0.72,0.047134935,0.047134935,1.28,both,1.02,1.02,0.952865065,1.0
sanchez2016chimpanzees,2014,3,17,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,5,4,long,low,yes,10.38,7.83,16.2,18.75,3,tai,0.72,0.2,0.92,0.140032949,0.140032949,2.28,both,2.55,2.55,0.859967051,1.0
sanchez2016chimpanzees,2014,3,17,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,5,5,short,low,yes,12.76,6.79,20.0,10.9,3,sandra,0.36,0.48,0.84,0.305370844,0.305370844,2.64,both,5.97,5.97,0.694629156,1.0
sanchez2016chimpanzees,2014,3,17,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,5,6,short,low,yes,9.29,11.94,15.45,15.5,2,sandra,0.36,0.16,0.52,-0.124823363,0.124823363,1.64,both,-2.65,2.65,0.875176637,1.0
sanchez2016chimpanzees,2014,3,17,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,5,7,long,low,yes,12.25,9.0,16.35,13.45,2,sandra,0.44,0.36,0.8,0.152941176,0.152941176,1.56,both,3.25,3.25,0.847058824,1.0
sanchez2016chimpanzees,2014,3,17,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,5,8,short,low,yes,0.0,15.2,0.0,27.4,2,tai,0.0,np,np,-1.0,1.0,2.0,one,-15.2,15.2,0.0,1.0
sanchez2016chimpanzees,2014,5,21,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,6,1,long,high,yes,12.65,25.63,18.55,44.9,4,fraukje,1.24,0.4,1.64,-0.33908046,0.33908046,2.76,both,-12.98,12.98,0.66091954,0.0
sanchez2016chimpanzees,2014,5,21,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,6,2,short,high,yes,10.9,30.16,21.0,54.2,7,corry,1.12,0.2,1.32,-0.469069654,0.469069654,5.88,both,-19.26,19.26,0.530930346,1.0
sanchez2016chimpanzees,2014,5,21,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,6,3,short,high,yes,12.48,23.18,27.8,54.55,3,corry,0.08,0.32,0.4,-0.300056085,0.300056085,2.92,both,-10.7,10.7,0.699943915,1.0
sanchez2016chimpanzees,2014,5,21,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,6,4,long,high,yes,4.4,45.38,4.4,70.1,3,fraukje,1.64,0.48,2.12,-0.823222178,0.823222178,1.36,both,-40.98,40.98,0.176777822,1.0
